,,,Home,,Home,,Home,,,
,,,0,,1,,2,,,
Period,Frame,Time [s],Player0,,Player1,,Player2,,Ball,
1,1374,22.9,0.268007,0.877103,0.197003,0.935576,0.075498,0.631196,0.272136,0.86313
1,1375,22.916667,0.268023,0.876951,0.196359,0.934481,0.07566,0.633362,0.272062,0.86313
1,1376,22.933333,0.268038,0.876798,0.195714,0.933385,0.075823,0.635527,0.271989,0.86313
1,1377,22.95,0.268054,0.876645,0.19507,0.93229,0.075986,0.637692,0.271916,0.86313
1,1378,22.966667,0.26807,0.876492,0.194426,0.931194,0.076149,0.639858,0.271842,0.86313
1,1379,22.983333,0.268085,0.876339,0.193782,0.930098,0.076311,0.642023,0.271769,0.86313
1,1380,23.0,0.268101,0.876187,0.193137,0.929002,0.076474,0.644188,0.271696,0.86313
1,1381,23.016667,0.268116,0.876034,0.192493,0.927907,0.076637,0.646353,0.271623,0.86313
1,1382,23.033333,0.268132,0.875881,0.191849,0.926811,0.076799,0.648519,0.271549,0.86313
1,1383,23.05,0.268147,0.875728,0.191205,0.925715,0.076962,0.650684,0.271476,0.86313
1,1384,23.066667,0.268163,0.875576,0.19056,0.92462,0.077125,0.652849,0.271403,0.86313
1,1385,23.083333,0.268179,0.875423,0.189916,0.923524,0.07737,0.653361,0.271329,0.86313
1,1386,23.1,0.268194,0.87527,0.189272,0.922428,0.077616,0.653872,0.271256,0.86313
1,1387,23.116667,0.26821,0.875118,0.188628,0.921333,0.077861,0.654384,0.271183,0.86313
1,1388,23.133333,0.268225,0.874965,0.187984,0.920237,0.078106,0.654895,0.27111,0.86313
1,1389,23.15,0.268241,0.874812,0.187339,0.919141,0.078352,0.655407,0.271036,0.86313
1,1390,23.166667,0.268256,0.874659,0.186695,0.918045,0.078597,0.655919,0.270963,0.863131
1,1391,23.183333,0.268272,0.874506,0.186051,0.91695,0.078843,0.65643,0.27089,0.863131
1,1392,23.2,0.268288,0.874354,0.185407,0.915854,0.079088,0.656942,0.270816,0.863131
1,1393,23.216667,0.268303,0.874201,0.184762,0.914758,0.079333,0.657453,0.270743,0.863131
1,1394,23.233333,0.268319,0.874048,0.184118,0.913663,0.079579,0.657965,0.27067,0.863131
1,1395,23.25,0.268334,0.873895,0.183474,0.912567,0.079824,0.658476,0.270597,0.863131
1,1396,23.266667,0.26835,0.873743,0.18283,0.911471,0.08007,0.658988,0.270523,0.863131
1,1397,23.283333,0.268365,0.87359,0.182186,0.910376,0.080315,0.6595,0.27045,0.863131
1,1398,23.3,0.268381,0.873437,0.181541,0.90928,0.080561,0.660011,0.270377,0.863131
1,1399,23.316667,0.268396,0.873284,0.180897,0.908184,0.080929,0.658707,0.270303,0.863131
1,1400,23.333333,0.268412,0.873132,0.180253,0.907089,0.081298,0.657403,0.27023,0.863131
1,1401,23.35,0.268428,0.872979,0.179609,0.905993,0.081667,0.656099,0.270157,0.863131
1,1402,23.366667,0.268443,0.872826,0.178964,0.904897,0.082036,0.654795,0.270084,0.863131
1,1403,23.383333,0.268459,0.872673,0.17832,0.903801,0.082405,0.653491,0.27022,0.862892
1,1404,23.4,0.268474,0.87252,0.177676,0.902706,0.082774,0.652187,0.270356,0.862653
1,1405,23.416667,0.26849,0.872368,0.177032,0.90161,0.083143,0.650883,0.270492,0.862414
1,1406,23.433333,0.268505,0.872215,0.176388,0.900514,0.083512,0.649579,0.270629,0.862175
1,1407,23.45,0.268521,0.872062,0.175743,0.899419,0.083881,0.648275,0.270765,0.861936
1,1408,23.466667,0.268536,0.871909,0.175099,0.898323,0.08425,0.64697,0.270901,0.861697
1,1409,23.483333,0.268552,0.871757,0.174455,0.897227,0.084619,0.645666,0.271037,0.861458
1,1410,23.5,0.268568,0.871604,0.173596,0.895587,0.084829,0.643822,0.271174,0.861219
1,1411,23.516667,0.268583,0.871451,0.172738,0.893946,0.085038,0.641978,0.27131,0.86098
1,1412,23.533333,0.268599,0.871298,0.17188,0.892306,0.085248,0.640135,0.271446,0.860741
1,1413,23.55,0.268614,0.871145,0.171022,0.890665,0.085457,0.638291,0.271583,0.860502
1,1414,23.566667,0.26863,0.870993,0.170163,0.889024,0.085667,0.636446,0.271719,0.860263
1,1415,23.583333,0.268645,0.87084,0.169305,0.887384,0.085876,0.634602,0.271855,0.860024
1,1416,23.6,0.268661,0.870687,0.168447,0.885743,0.086086,0.632758,0.271991,0.859785
1,1417,23.616667,0.268677,0.870534,0.167589,0.884103,0.086296,0.630914,0.272128,0.859547
1,1418,23.633333,0.268692,0.870382,0.16673,0.882462,0.086505,0.62907,0.272273,0.859034
1,1419,23.65,0.268708,0.870229,0.165872,0.880822,0.086715,0.627226,0.272418,0.858522
1,1420,23.666667,0.268723,0.870076,0.165014,0.879181,0.086924,0.625382,0.272564,0.85801
1,1421,23.683333,0.268739,0.869923,0.164155,0.87754,0.087134,0.623538,0.272709,0.857498
1,1422,23.7,0.268754,0.869771,0.163297,0.8759,0.087343,0.621694,0.272855,0.856986
1,1423,23.716667,0.26877,0.869618,0.162439,0.874259,0.087553,0.61985,0.273,0.856474
1,1424,23.733333,0.268786,0.869465,0.161581,0.872619,0.087762,0.618005,0.273146,0.855962
1,1425,23.75,0.268801,0.869312,0.160722,0.870978,0.087972,0.616161,0.273291,0.85545
1,1426,23.766667,0.268817,0.869159,0.159864,0.869338,0.088182,0.614317,0.273436,0.854938
1,1427,23.783333,0.268832,0.869007,0.159006,0.867697,0.088391,0.612473,0.273582,0.854426
1,1428,23.8,0.268848,0.868854,0.158147,0.866056,0.088601,0.610628,0.273727,0.853914
1,1429,23.816667,0.268863,0.868701,0.157289,0.864416,0.08881,0.608784,0.273873,0.853402
1,1430,23.833333,0.268879,0.868548,0.156431,0.862775,0.08902,0.60694,0.274018,0.85289
1,1431,23.85,0.268894,0.868396,0.155573,0.861134,0.08923,0.605095,0.274164,0.852378
1,1432,23.866667,0.26891,0.868243,0.154714,0.859494,0.089439,0.603251,0.274011,0.852179
1,1433,23.883333,0.268926,0.86809,0.153856,0.857853,0.089649,0.601406,0.273859,0.85198
1,1434,23.9,0.268941,0.867937,0.152998,0.856212,0.089858,0.599562,0.273706,0.851781
1,1435,23.916667,0.268957,0.867784,0.152139,0.854572,0.090068,0.597717,0.273554,0.851582
1,1436,23.933333,0.268972,0.867632,0.151281,0.852931,0.090278,0.595873,0.273401,0.851383
1,1437,23.95,0.268988,0.867479,0.150423,0.85129,0.090487,0.594028,0.273249,0.851184
1,1438,23.966667,0.269003,0.867326,0.149565,0.84965,0.090697,0.592184,0.273096,0.850986
1,1439,23.983333,0.269019,0.867173,0.148706,0.848009,0.090906,0.590339,0.272944,0.850787
1,1440,24.0,0.269035,0.867021,0.147848,0.846369,0.091116,0.588494,0.272792,0.850588
1,1441,24.016667,0.26905,0.866868,0.14699,0.844728,0.091326,0.58665,0.272451,0.851036
1,1442,24.033333,0.269066,0.866715,0.146131,0.843087,0.091535,0.584805,0.27211,0.851484
1,1443,24.05,0.269089,0.867133,0.145273,0.841447,0.091745,0.58296,0.271769,0.851932
1,1444,24.066667,0.269113,0.867551,0.144415,0.839806,0.091954,0.581116,0.271428,0.85238
1,1445,24.083333,0.269137,0.867969,0.143556,0.838166,0.091845,0.580738,0.271086,0.852829
1,1446,24.1,0.269161,0.868387,0.143171,0.836077,0.091737,0.580361,0.270745,0.853277
1,1447,24.116667,0.269184,0.868805,0.142786,0.833988,0.091628,0.579984,0.270404,0.853725
1,1448,24.133333,0.269208,0.869223,0.142401,0.831899,0.091519,0.579607,0.270063,0.854173
1,1449,24.15,0.269232,0.869641,0.142016,0.82981,0.09141,0.579229,0.269519,0.855607
1,1450,24.166667,0.269256,0.870059,0.141631,0.827722,0.091301,0.578852,0.268975,0.857041
1,1451,24.183333,0.269279,0.870477,0.141246,0.825633,0.091192,0.578475,0.268431,0.858474
1,1452,24.2,0.269303,0.870895,0.140861,0.823544,0.091083,0.578098,0.267888,0.859908
1,1453,24.216667,0.269327,0.871313,0.140476,0.821455,0.090974,0.57772,0.267344,0.861342
1,1454,24.233333,0.269351,0.871731,0.140091,0.819366,0.090865,0.577343,0.267137,0.863134
1,1455,24.25,0.269374,0.872149,0.139706,0.817277,0.090756,0.576966,0.266931,0.864925
1,1456,24.266667,0.269398,0.872567,0.139321,0.815188,0.090647,0.576589,0.266724,0.866717
1,1457,24.283333,0.269422,0.872985,0.138935,0.813099,0.090538,0.576212,0.266518,0.868509
1,1458,24.3,0.269445,0.873403,0.13855,0.81101,0.090429,0.575834,0.266311,0.8703
1,1459,24.316667,0.269469,0.873821,0.138165,0.808921,0.09032,0.575457,0.266105,0.872092
1,1460,24.333333,0.269493,0.874239,0.13778,0.806832,0.090211,0.57508,0.265899,0.873883
1,1461,24.35,0.269517,0.874657,0.137395,0.804743,0.090102,0.574702,0.265692,0.875675
1,1462,24.366667,0.26954,0.875075,0.13701,0.802654,0.089993,0.574325,0.265486,0.877466
1,1463,24.383333,0.269564,0.875493,0.136625,0.800565,0.089884,0.573948,0.265279,0.879258
1,1464,24.4,0.269588,0.875911,0.136622,0.799669,0.089771,0.57406,0.265073,0.881049
1,1465,24.416667,0.269612,0.876329,0.13662,0.798774,0.089657,0.574173,0.264867,0.882841
1,1466,24.433333,0.269635,0.876747,0.136618,0.797878,0.089544,0.574285,0.26466,0.884632
1,1467,24.45,0.269659,0.877165,0.136615,0.796983,0.08943,0.574397,0.26476,0.885656
1,1468,24.466667,0.269683,0.877583,0.136613,0.796087,0.089316,0.57451,0.26486,0.886679
1,1469,24.483333,0.269707,0.878001,0.136611,0.795192,0.089203,0.574622,0.26496,0.887703
1,1470,24.5,0.26973,0.878419,0.136608,0.794296,0.089089,0.574734,0.26506,0.888726
1,1471,24.516667,0.269754,0.878836,0.136606,0.7934,0.088976,0.574847,0.26516,0.889749
1,1472,24.533333,0.269778,0.879254,0.136603,0.792505,0.088862,0.574959,0.26526,0.890773
1,1473,24.55,0.269849,0.878807,0.136601,0.791609,0.088749,0.575071,0.26536,0.891797
1,1474,24.566667,0.26992,0.878359,0.136599,0.790714,0.088635,0.575184,0.265246,0.891498
1,1475,24.583333,0.269991,0.877911,0.136596,0.789818,0.088521,0.575296,0.265131,0.8912
1,1476,24.6,0.270062,0.877463,0.136594,0.788923,0.088408,0.575408,0.265016,0.890901
1,1477,24.616667,0.270133,0.877015,0.136592,0.788027,0.088294,0.57552,0.264902,0.890603
1,1478,24.633333,0.270204,0.876567,0.136589,0.787132,0.088181,0.575633,0.264787,0.890304
1,1479,24.65,0.270275,0.876119,0.136587,0.786236,0.088067,0.575745,0.264672,0.890006
1,1480,24.666667,0.270346,0.875671,0.136584,0.78534,0.087953,0.575857,0.264778,0.889063
1,1481,24.683333,0.270417,0.875223,0.136582,0.784445,0.08784,0.57597,0.264884,0.88812
1,1482,24.7,0.270488,0.874775,0.13658,0.783549,0.087726,0.576082,0.26499,0.887177
1,1483,24.716667,0.270559,0.874328,0.136577,0.782654,0.087613,0.576194,0.265096,0.886234
1,1484,24.733333,0.27063,0.87388,0.136575,0.781758,0.087499,0.576307,0.265202,0.885292
1,1485,24.75,0.270701,0.873432,0.136573,0.780862,0.087386,0.576419,0.265308,0.884349
1,1486,24.766667,0.270772,0.872984,0.13657,0.779967,0.087272,0.576531,0.265414,0.883406
1,1487,24.783333,0.270843,0.872536,0.136568,0.779071,0.087158,0.576644,0.265519,0.882463
1,1488,24.8,0.270914,0.872088,0.137423,0.779443,0.087045,0.576756,0.265625,0.88152
1,1489,24.816667,0.270985,0.87164,0.138278,0.779815,0.086931,0.576868,0.265731,0.880577
1,1490,24.833333,0.271056,0.871192,0.139133,0.780188,0.086818,0.576981,0.265837,0.879635
1,1491,24.85,0.271127,0.870744,0.139988,0.78056,0.086704,0.577093,0.265943,0.878692
1,1492,24.866667,0.271198,0.870296,0.140843,0.780932,0.086591,0.577205,0.266049,0.877749
1,1493,24.883333,0.271269,0.869848,0.141698,0.781304,0.086477,0.577318,0.266154,0.876806
1,1494,24.9,0.27134,0.869401,0.142553,0.781676,0.086363,0.57743,0.26626,0.875863
1,1495,24.916667,0.271411,0.868953,0.143409,0.782048,0.08625,0.577542,0.266366,0.87492
1,1496,24.933333,0.271482,0.868505,0.144264,0.78242,0.086136,0.577655,0.266472,0.873977
1,1497,24.95,0.271553,0.868057,0.145119,0.782792,0.086023,0.577767,0.266578,0.873034
1,1498,24.966667,0.271624,0.867609,0.145974,0.783165,0.085909,0.577879,0.266684,0.872091
1,1499,24.983333,0.271695,0.867161,0.146829,0.783537,0.085795,0.577992,0.266826,0.871525
1,1500,25.0,0.271766,0.866713,0.147684,0.783909,0.085682,0.578104,0.266969,0.87096
1,1501,25.016667,0.271837,0.866265,0.148539,0.784281,0.085568,0.578216,0.267112,0.870394
1,1502,25.033333,0.271908,0.865817,0.149395,0.784653,0.085455,0.578328,0.267255,0.869828
1,1503,25.05,0.271979,0.865369,0.15025,0.785025,0.085341,0.578441,0.267397,0.869262
1,1504,25.066667,0.27205,0.864921,0.151105,0.785398,0.085228,0.578553,0.26754,0.868696
1,1505,25.083333,0.272121,0.864473,0.15196,0.78577,0.085114,0.578665,0.267683,0.86813
1,1506,25.1,0.272192,0.864025,0.152815,0.786142,0.085,0.578778,0.267826,0.867565
1,1507,25.116667,0.272263,0.863577,0.15367,0.786514,0.084887,0.57889,0.267968,0.866999
1,1508,25.133333,0.272334,0.863129,0.154525,0.786886,0.084773,0.579002,0.268111,0.866433
1,1509,25.15,0.272405,0.862682,0.155381,0.787258,0.08466,0.579115,0.268254,0.865867
1,1510,25.166667,0.272476,0.862234,0.156236,0.787631,0.084546,0.579227,0.268396,0.865301
1,1511,25.183333,0.272547,0.861786,0.157091,0.788003,0.084433,0.579339,0.268539,0.864735
1,1512,25.2,0.272618,0.861338,0.158457,0.787762,0.0845,0.580217,0.268682,0.86417
1,1513,25.216667,0.272689,0.86089,0.159823,0.787522,0.084568,0.581094,0.268825,0.863604
1,1514,25.233333,0.27276,0.860442,0.16119,0.787281,0.084636,0.581971,0.268967,0.863038
1,1515,25.25,0.272831,0.859994,0.162556,0.787041,0.084704,0.582848,0.26911,0.862472
1,1516,25.266667,0.272902,0.859546,0.163922,0.7868,0.084772,0.583726,0.269253,0.861906
1,1517,25.283333,0.272973,0.859098,0.165288,0.78656,0.08484,0.584603,0.269396,0.86134
1,1518,25.3,0.273044,0.85865,0.166655,0.78632,0.084908,0.58548,0.269642,0.860363
1,1519,25.316667,0.273115,0.858202,0.168021,0.786079,0.084976,0.586357,0.269889,0.859385
1,1520,25.333333,0.273186,0.857754,0.169387,0.785839,0.085044,0.587235,0.270135,0.858408
1,1521,25.35,0.273257,0.857306,0.170754,0.785598,0.085111,0.588112,0.270382,0.857431
1,1522,25.366667,0.273328,0.856858,0.17212,0.785358,0.085179,0.588989,0.270628,0.856453
1,1523,25.383333,0.273399,0.85641,0.173486,0.785117,0.085247,0.589866,0.270875,0.855476
1,1524,25.4,0.27347,0.855962,0.174853,0.784877,0.085315,0.590744,0.271121,0.854498
1,1525,25.416667,0.273541,0.855514,0.176219,0.784636,0.085383,0.591621,0.271368,0.853521
1,1526,25.433333,0.273612,0.855066,0.177586,0.784396,0.085451,0.592498,0.271614,0.852543
1,1527,25.45,0.273683,0.854618,0.179185,0.783386,0.085519,0.593375,0.271861,0.851566
1,1528,25.466667,0.273754,0.85417,0.180785,0.782376,0.085587,0.594252,0.272108,0.850588
1,1529,25.483333,0.273825,0.853722,0.182384,0.781366,0.085655,0.59513,0.272416,0.849285
1,1530,25.5,0.273896,0.853274,0.183984,0.780357,0.085722,0.596007,0.272724,0.847982
1,1531,25.516667,0.273967,0.852826,0.185584,0.779347,0.08579,0.596884,0.273032,0.846678
1,1532,25.533333,0.274038,0.852378,0.187183,0.778337,0.085858,0.597761,0.27334,0.845375
1,1533,25.55,0.274109,0.85193,0.188783,0.777327,0.085926,0.598638,0.273648,0.844072
1,1534,25.566667,0.27418,0.851482,0.190383,0.776317,0.085994,0.599516,0.273956,0.842768
1,1535,25.583333,0.274251,0.851034,0.191983,0.775307,0.086062,0.600393,0.274264,0.841465
1,1536,25.6,0.274322,0.850586,0.193583,0.774298,0.08613,0.60127,0.274572,0.840161
1,1537,25.616667,0.274393,0.850138,0.195182,0.773288,0.086198,0.602147,0.27488,0.838858
1,1538,25.633333,0.274464,0.84969,0.196782,0.772278,0.086266,0.603024,0.275188,0.837554
1,1539,25.65,0.274535,0.849242,0.198382,0.771268,0.086333,0.603901,0.275496,0.836251
1,1540,25.666667,0.274606,0.848794,0.199982,0.770258,0.086401,0.604778,0.275548,0.833862
1,1541,25.683333,0.274677,0.848346,0.201582,0.769248,0.086469,0.605656,0.275599,0.831472
1,1542,25.7,0.274748,0.847898,0.203182,0.768238,0.086537,0.606533,0.275651,0.829083
1,1543,25.716667,0.274819,0.84745,0.204782,0.767228,0.086605,0.60741,0.275703,0.826694
1,1544,25.733333,0.27489,0.847002,0.206382,0.766218,0.086673,0.608287,0.275754,0.824304
1,1545,25.75,0.274961,0.846554,0.207983,0.765208,0.086741,0.609164,0.275806,0.821915
1,1546,25.766667,0.275032,0.846106,0.209583,0.764197,0.086809,0.610041,0.275858,0.819525
1,1547,25.783333,0.275103,0.845658,0.211183,0.763187,0.086876,0.610918,0.275909,0.817136
1,1548,25.8,0.275174,0.84521,0.212783,0.762177,0.086944,0.611796,0.275961,0.814746
1,1549,25.816667,0.275199,0.84553,0.214384,0.761167,0.087012,0.612673,0.276013,0.812357
1,1550,25.833333,0.275224,0.84585,0.215984,0.760157,0.08708,0.61355,0.276064,0.809967
1,1551,25.85,0.275249,0.84617,0.217584,0.759146,0.087148,0.614427,0.276116,0.807578
1,1552,25.866667,0.275274,0.84649,0.219185,0.758136,0.087216,0.615304,0.276306,0.805273
1,1553,25.883333,0.2753,0.84681,0.220785,0.757126,0.087284,0.616181,0.276497,0.802969
1,1554,25.9,0.275325,0.84713,0.222386,0.756116,0.087352,0.617058,0.276687,0.800664
1,1555,25.916667,0.27535,0.84745,0.223986,0.755105,0.08742,0.617935,0.276878,0.798359
1,1556,25.933333,0.275375,0.84777,0.225587,0.754095,0.087487,0.618812,0.277068,0.796055
1,1557,25.95,0.2754,0.84809,0.227187,0.753085,0.087555,0.619689,0.277258,0.79375
1,1558,25.966667,0.275425,0.84841,0.228788,0.752074,0.087623,0.620566,0.277449,0.791445
1,1559,25.983333,0.27545,0.84873,0.230374,0.750459,0.087983,0.621334,0.277637,0.788116
1,1560,26.0,0.275476,0.84905,0.231961,0.748844,0.088343,0.622101,0.277825,0.784787
1,1561,26.016667,0.275501,0.849369,0.233547,0.747228,0.088703,0.622869,0.278013,0.781458
1,1562,26.033333,0.275526,0.849689,0.235134,0.745613,0.089063,0.623637,0.278201,0.778129
1,1563,26.05,0.275551,0.850009,0.23672,0.743997,0.089423,0.624404,0.278389,0.7748
1,1564,26.066667,0.275576,0.850329,0.238307,0.742382,0.089784,0.625172,0.278577,0.77147
1,1565,26.083333,0.275601,0.850649,0.239894,0.740766,0.090144,0.625939,0.278765,0.768141
1,1566,26.1,0.275626,0.850969,0.24148,0.73915,0.090504,0.626707,0.278911,0.765053
1,1567,26.116667,0.275652,0.851289,0.243067,0.737535,0.090864,0.627474,0.279056,0.761966
1,1568,26.133333,0.275677,0.851609,0.244654,0.735919,0.091224,0.628242,0.279201,0.758878
1,1569,26.15,0.275702,0.851929,0.246241,0.734303,0.091584,0.629009,0.279346,0.75579
1,1570,26.166667,0.275727,0.852249,0.247827,0.732687,0.091944,0.629777,0.279491,0.752702
1,1571,26.183333,0.275752,0.852569,0.249414,0.731072,0.092304,0.630544,0.279637,0.749614
1,1572,26.2,0.275777,0.852889,0.251001,0.729456,0.092664,0.631312,0.279782,0.746526
1,1573,26.216667,0.275802,0.853209,0.252588,0.72784,0.093024,0.632079,0.279927,0.743438
1,1574,26.233333,0.275828,0.853529,0.254175,0.726224,0.093384,0.632846,0.280072,0.74035
1,1575,26.25,0.275853,0.853848,0.255762,0.724608,0.093744,0.633614,0.280218,0.737262
1,1576,26.266667,0.275878,0.854168,0.257349,0.722992,0.094104,0.634382,0.280363,0.734174
1,1577,26.283333,0.275661,0.854657,0.258937,0.721376,0.094464,0.635149,0.280508,0.731086
1,1578,26.3,0.275445,0.855146,0.260524,0.71976,0.094824,0.635916,0.280653,0.727997
1,1579,26.316667,0.275228,0.855635,0.262111,0.718143,0.095184,0.636684,0.280799,0.724909
1,1580,26.333333,0.275012,0.856124,0.263698,0.716527,0.095687,0.636589,0.280944,0.72182
1,1581,26.35,0.274795,0.856612,0.265286,0.714911,0.096191,0.636493,0.281089,0.718732
1,1582,26.366667,0.274578,0.857101,0.266873,0.713295,0.096694,0.636398,0.281234,0.715643
1,1583,26.383333,0.274362,0.85759,0.26846,0.711678,0.097197,0.636303,0.28138,0.712555
1,1584,26.4,0.274145,0.858079,0.270048,0.710062,0.0977,0.636207,0.282056,0.708967
1,1585,26.416667,0.273929,0.858568,0.271635,0.708445,0.098204,0.636112,0.282048,0.70538
1,1586,26.433333,0.273712,0.859057,0.273223,0.706829,0.098707,0.636017,0.284097,0.703584
1,1587,26.45,0.273496,0.859545,0.27481,0.705212,0.09921,0.635922,0.285118,0.700892
1,1588,26.466667,0.273279,0.860034,0.276398,0.703596,0.099713,0.635826,0.286139,0.6982
1,1589,26.483333,0.273063,0.860523,0.277985,0.701979,0.100216,0.635731,0.286475,0.695509
1,1590,26.5,0.272846,0.861012,0.279573,0.700363,0.10072,0.635636,0.286812,0.692818
1,1591,26.516667,0.272629,0.8615,0.281161,0.698746,0.101223,0.63554,0.287494,0.69192
1,1592,26.533333,0.272413,0.861989,0.282749,0.697129,0.101726,0.635445,0.288177,0.691022
1,1593,26.55,0.272196,0.862478,0.284336,0.695512,0.102229,0.63535,0.288856,0.688779
1,1594,26.566667,0.27198,0.862967,0.285924,0.693896,0.102733,0.635254,0.289536,0.686536
1,1595,26.583333,0.271763,0.863456,0.287512,0.692279,0.103236,0.635159,0.290216,0.684293
1,1596,26.6,0.271547,0.863944,0.2891,0.690662,0.103739,0.635064,0.290895,0.682049
1,1597,26.616667,0.27133,0.864433,0.290688,0.689045,0.104242,0.634968,0.291578,0.681151
1,1598,26.633333,0.271114,0.864922,0.292276,0.687428,0.104746,0.634873,0.29226,0.680253
1,1599,26.65,0.270058,0.865466,0.293424,0.685066,0.10546,0.634189,0.292937,0.676664
1,1600,26.666667,0.269002,0.866009,0.294572,0.682704,0.106174,0.633504,0.293614,0.673076
1,1601,26.683333,0.267946,0.866553,0.295719,0.680342,0.106888,0.63282,0.294981,0.672176
1,1602,26.7,0.26689,0.867097,0.296867,0.677979,0.107602,0.632136,0.296348,0.671277
1,1603,26.716667,0.265834,0.86764,0.298015,0.675617,0.108316,0.631451,0.297369,0.668584
1,1604,26.733333,0.264779,0.868184,0.299163,0.673255,0.10903,0.630767,0.29839,0.665892
1,1605,26.75,0.263723,0.868728,0.300311,0.670892,0.109744,0.630083,0.299758,0.664992
1,1606,26.766667,0.262667,0.869272,0.301459,0.66853,0.110458,0.629398,0.301125,0.664093
1,1607,26.783333,0.261611,0.869815,0.302607,0.666167,0.111172,0.628714,0.302715,0.660502
1,1608,26.8,0.260555,0.870359,0.303755,0.663805,0.111886,0.62803,0.304305,0.656911
1,1609,26.816667,0.2595,0.870902,0.304903,0.661442,0.1126,0.627345,0.305895,0.653319
1,1610,26.833333,0.258444,0.871446,0.306051,0.659079,0.113314,0.626661,0.306912,0.648832
1,1611,26.85,0.257388,0.87199,0.307199,0.656716,0.114029,0.625977,0.30793,0.644344
1,1612,26.866667,0.256333,0.872533,0.308347,0.654353,0.114743,0.625292,0.308951,0.641651
1,1613,26.883333,0.255277,0.873077,0.309496,0.651991,0.115457,0.624608,0.309973,0.638957
1,1614,26.9,0.254221,0.873621,0.310644,0.649628,0.116171,0.623924,0.310549,0.637576
1,1615,26.916667,0.253166,0.874164,0.311792,0.647265,0.116885,0.623239,0.311126,0.636194
1,1616,26.933333,0.25211,0.874708,0.312941,0.644901,0.117599,0.622555,0.311702,0.634813
1,1617,26.95,0.251054,0.875251,0.314089,0.642538,0.118313,0.62187,0.312279,0.633432
1,1618,26.966667,0.249999,0.875795,0.31455,0.640999,0.119028,0.621186,0.312855,0.63205
1,1619,26.983333,0.248943,0.876339,0.315012,0.63946,0.119742,0.620501,0.313432,0.630669
1,1620,27.0,0.247888,0.876882,0.315473,0.637921,0.119788,0.618157,0.314008,0.629287
1,1621,27.016667,0.246832,0.877426,0.315935,0.636382,0.119834,0.615812,0.314585,0.627906
1,1622,27.033333,0.245776,0.877969,0.316396,0.634843,0.11988,0.613467,0.315161,0.626524
1,1623,27.05,0.244721,0.878513,0.316858,0.633304,0.119927,0.611123,0.315738,0.625142
1,1624,27.066667,0.243665,0.879056,0.317319,0.631765,0.119973,0.608778,0.316314,0.623761
1,1625,27.083333,0.24261,0.8796,0.31778,0.630226,0.120019,0.606433,0.316891,0.622379
1,1626,27.1,0.241554,0.880143,0.318242,0.628687,0.120065,0.604088,0.317468,0.620998
1,1627,27.116667,0.240499,0.880687,0.318703,0.627148,0.120112,0.601743,0.317714,0.619529
1,1628,27.133333,0.239443,0.88123,0.319165,0.625609,0.120158,0.599398,0.317959,0.61806
1,1629,27.15,0.238388,0.881774,0.319626,0.62407,0.120204,0.597054,0.318205,0.616591
1,1630,27.166667,0.237333,0.882317,0.320088,0.62253,0.12025,0.594709,0.318451,0.615122
1,1631,27.183333,0.236277,0.882861,0.320549,0.620991,0.120297,0.592364,0.318697,0.613653
1,1632,27.2,0.234788,0.882388,0.321011,0.619452,0.120343,0.590019,0.318943,0.612184
1,1633,27.216667,0.233299,0.881915,0.321472,0.617913,0.120389,0.587674,0.319189,0.610715
1,1634,27.233333,0.23181,0.881442,0.321934,0.616374,0.120435,0.585328,0.319435,0.609246
1,1635,27.25,0.23032,0.880969,0.322396,0.614834,0.120482,0.582983,0.319681,0.607777
1,1636,27.266667,0.228831,0.880496,0.322857,0.613295,0.120528,0.580638,0.319927,0.606308
1,1637,27.283333,0.227342,0.880023,0.323319,0.611756,0.120574,0.578293,0.320173,0.604839
1,1638,27.3,0.225853,0.87955,0.32378,0.610216,0.12062,0.575948,0.320268,0.603301
1,1639,27.316667,0.224364,0.879077,0.324242,0.608677,0.120666,0.573602,0.320362,0.601762
1,1640,27.333333,0.222875,0.878604,0.324703,0.607137,0.120713,0.571257,0.320457,0.600223
1,1641,27.35,0.221386,0.878131,0.325165,0.605598,0.120759,0.568912,0.320552,0.598685
1,1642,27.366667,0.219897,0.877658,0.325626,0.604059,0.120805,0.566566,0.320646,0.597146
1,1643,27.383333,0.218408,0.877185,0.326088,0.602519,0.120851,0.564221,0.320741,0.595607
1,1644,27.4,0.216919,0.876712,0.32655,0.60098,0.120898,0.561875,0.320836,0.594068
1,1645,27.416667,0.21543,0.876239,0.327011,0.59944,0.120944,0.55953,0.320491,0.593172
1,1646,27.433333,0.213941,0.875766,0.32701,0.59873,0.120519,0.556791,0.320147,0.592275
1,1647,27.45,0.212451,0.875293,0.327008,0.598019,0.120094,0.554052,0.320488,0.591826
1,1648,27.466667,0.210963,0.87482,0.327007,0.597309,0.119668,0.551312,0.32083,0.591376
1,1649,27.483333,0.209474,0.874347,0.327005,0.596598,0.119243,0.548573,0.321171,0.590927
1,1650,27.5,0.207985,0.873874,0.327004,0.595888,0.118818,0.545834,0.321513,0.590477
1,1651,27.516667,0.206496,0.873401,0.327002,0.595177,0.118393,0.543094,0.321626,0.589878
1,1652,27.533333,0.205007,0.872928,0.327001,0.594467,0.117968,0.540355,0.321739,0.58928
1,1653,27.55,0.203518,0.872455,0.327,0.593756,0.117542,0.537616,0.321852,0.588681
